0.000000000000000000e+00 5.928282135715247370e-02 1.172711677518317452e-01 1.728300912569621928e-01 2.250921357204110074e-01 2.734945399208830175e-01 3.177579069358277830e-01 3.578316950605332503e-01 3.938297490341340357e-01 4.259707681167400062e-01 4.545304934827564258e-01 4.798069138246077170e-01 5.020969560026378176e-01 5.216821273923560875e-01 5.388205761773584568e-01 5.537434572124430021e-01 5.666540103230653935e-01 5.777282266834898872e-01 5.871163484349981587e-01 5.949447158028019489e-01 6.013176615912836365e-01 6.063192756557471697e-01 6.100149400178555004e-01 6.124525829433041801e-01 6.136636278798381916e-01 6.136636278798378585e-01 6.124525829433037361e-01 6.100149400178550563e-01 6.063192756557468366e-01 6.013176615912831924e-01 5.949447158028011717e-01 5.871163484349977146e-01 5.777282266834896651e-01 5.666540103230649494e-01 5.537434572124426690e-01 5.388205761773580127e-01 5.216821273923559765e-01 5.020969560026377065e-01 4.798069138246077170e-01 4.545304934827565368e-01 4.259707681167400617e-01 3.938297490341342577e-01 3.578316950605333613e-01 3.177579069358280051e-01 2.734945399208831840e-01 2.250921357204111461e-01 1.728300912569623593e-01 1.172711677518318146e-01 5.928282135715250839e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.310081477263216276e-02 1.052271918139988660e-01 1.555030826245622222e-01 2.032231569290201545e-01 2.478864347003976454e-01 2.891939262737738825e-01 3.270218185120953858e-01 3.613831794542245457e-01 3.923882409436778018e-01 4.202092289197998931e-01 4.450522571768554814e-01 4.671365476756515478e-01 4.866800725905958691e-01 5.038902910798932488e-01 5.189586533711291194e-01 5.320577359645524140e-01 5.433401180908417061e-01 5.529383425990844758e-01 5.609654972696743735e-01 5.675161001614422718e-01 5.726670798441473309e-01 5.764787162705419243e-01 5.789954586839392014e-01 5.802465702249738344e-01 5.802465702249738344e-01 5.789954586839390904e-01 5.764787162705413692e-01 5.726670798441467758e-01 5.675161001614417167e-01 5.609654972696739295e-01 5.529383425990840317e-01 5.433401180908413730e-01 5.320577359645524140e-01 5.189586533711290084e-01 5.038902910798931378e-01 4.866800725905958136e-01 4.671365476756515478e-01 4.450522571768555924e-01 4.202092289197998376e-01 3.923882409436777463e-01 3.613831794542246567e-01 3.270218185120954968e-01 2.891939262737741601e-01 2.478864347003978952e-01 2.032231569290202933e-01 1.555030826245622499e-01 1.052271918139988799e-01 5.310081477263217664e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.789324591937727665e-02 9.503370210696930609e-02 1.407318904982675922e-01 1.844109746707097985e-01 2.256341156779134716e-01 2.641095449467749101e-01 2.996784732598494760e-01 3.322929093269915701e-01 3.619897872839465403e-01 3.888659240759098634e-01 4.130563382873629896e-01 4.347169049325174672e-01 4.540113242144824812e-01 4.711018621804894946e-01 4.861431292276275351e-01 4.992781620731738812e-01 5.106361671162393812e-01 5.203314066008234429e-01 5.284628305153687977e-01 5.351141619406634131e-01 5.403542272888582909e-01 5.442373865362251095e-01 5.468039652969373110e-01 5.480806241111444432e-01 5.480806241111445543e-01 5.468039652969370890e-01 5.442373865362246654e-01 5.403542272888576248e-01 5.351141619406627470e-01 5.284628305153682426e-01 5.203314066008229988e-01 5.106361671162389371e-01 4.992781620731736592e-01 4.861431292276273131e-01 4.711018621804892725e-01 4.540113242144824257e-01 4.347169049325174672e-01 4.130563382873629896e-01 3.888659240759099189e-01 3.619897872839464847e-01 3.322929093269915146e-01 2.996784732598496426e-01 2.641095449467750211e-01 2.256341156779135548e-01 1.844109746707097430e-01 1.407318904982675367e-01 9.503370210696925058e-02 4.789324591937726971e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.343846679790766552e-02 8.628248019623335763e-02 1.279798025908289727e-01 1.680547355776376428e-01 2.061295083937715322e-01 2.419316645755628103e-01 2.752896202535365378e-01 3.061201973099453300e-01 3.344120747892067036e-01 3.602083418125303638e-01 3.835902669641688689e-01 4.046634095525730168e-01 4.235464571543273715e-01 4.403627041999541580e-01 4.552338392857176452e-01 4.682756159842761945e-01 4.795949817001181614e-01 4.892882861726018384e-01 4.974402562503141834e-01 5.041234897969839590e-01 5.093982808343973101e-01 5.133126372885622457e-01 5.159023918564411559e-01 5.171913368115221843e-01 5.171913368115221843e-01 5.159023918564407118e-01 5.133126372885620237e-01 5.093982808343968660e-01 5.041234897969832929e-01 4.974402562503134617e-01 4.892882861726012833e-01 4.795949817001178839e-01 4.682756159842759724e-01 4.552338392857173122e-01 4.403627041999538250e-01 4.235464571543271495e-01 4.046634095525728503e-01 3.835902669641689244e-01 3.602083418125305303e-01 3.344120747892068146e-01 3.061201973099453300e-01 2.752896202535366488e-01 2.419316645755629491e-01 2.061295083937716155e-01 1.680547355776376706e-01 1.279798025908289727e-01 8.628248019623332987e-02 4.343846679790765858e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.957814107602005554e-02 7.867794928922748621e-02 1.168501040911773536e-01 1.536986566552402955e-01 1.888975177439724540e-01 2.221979847081685666e-01 2.534281458687885902e-01 2.824861848700459532e-01 3.093299727504048025e-01 3.339651014208364632e-01 3.564329782042092720e-01 3.768000091592775824e-01 3.951483906502998855e-01 4.115686581792815102e-01 4.261539077310128043e-01 4.389954808780952011e-01 4.501798575273557868e-01 4.597865001391508444e-01 4.678864185163019718e-01 4.745412601625608184e-01 4.798027689631849668e-01 4.837124899271856293e-01 4.863016280287426052e-01 4.875909944669813978e-01 4.875909944669811757e-01 4.863016280287423276e-01 4.837124899271854073e-01 4.798027689631845782e-01 4.745412601625603743e-01 4.678864185163015832e-01 4.597865001391504003e-01 4.501798575273554537e-01 4.389954808780947570e-01 4.261539077310124157e-01 4.115686581792815102e-01 3.951483906502997745e-01 3.768000091592776934e-01 3.564329782042094386e-01 3.339651014208366853e-01 3.093299727504050800e-01 2.824861848700462308e-01 2.534281458687888677e-01 2.221979847081685666e-01 1.888975177439723707e-01 1.536986566552402678e-01 1.168501040911773259e-01 7.867794928922741682e-02 3.957814107602002085e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.619614821694506351e-02 7.200107179347919883e-02 1.070440078294126185e-01 1.409922692081736761e-01 1.735639212187090330e-01 2.045346106443503009e-01 2.337387936434033864e-01 2.610664235510453124e-01 2.864565299215299232e-01 3.098891129162009705e-01 3.313765352725541735e-01 3.509552582300279888e-01 3.686784381083129114e-01 3.846096301358596925e-01 3.988176525809561945e-01 4.113725422697355749e-01 4.223424673920591066e-01 4.317914383403440026e-01 4.397776575131821519e-01 4.463523633737720431e-01 4.515590449285959429e-01 4.554329254282532546e-01 4.580006358643623487e-01 4.592800185606794594e-01 4.592800185606794039e-01 4.580006358643621822e-01 4.554329254282531436e-01 4.515590449285955543e-01 4.463523633737717655e-01 4.397776575131817633e-01 4.317914383403436140e-01 4.223424673920588845e-01 4.113725422697352974e-01 3.988176525809560835e-01 3.846096301358599701e-01 3.686784381083131334e-01 3.509552582300283219e-01 3.313765352725544511e-01 3.098891129162014701e-01 2.864565299215303673e-01 2.610664235510458675e-01 2.337387936434036084e-01 2.045346106443503564e-01 1.735639212187090608e-01 1.409922692081736761e-01 1.070440078294125769e-01 7.200107179347915720e-02 3.619614821694503576e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.320537999828097886e-02 6.608618183833164794e-02 9.833258622482017597e-02 1.296624911293327576e-01 1.598312872783397287e-01 1.886377430071199124e-01 2.159259945094292588e-01 2.415841857692023198e-01 2.655406104684685520e-01 2.877582850498835443e-01 3.082287917397785182e-01 3.269660503799676765e-01 3.440004734170640233e-01 3.593737716748884869e-01 3.731345301872170950e-01 3.853345682278319084e-01 3.960260314308012286e-01 4.052591283169836300e-01 4.130804098223107013e-01 4.195314908907492590e-01 4.246481219491730075e-01 4.284595309928694307e-01 4.309879714397742423e-01 4.322484253506947982e-01 4.322484253506946872e-01 4.309879714397740202e-01 4.284595309928693196e-01 4.246481219491727854e-01 4.195314908907492035e-01 4.130804098223105347e-01 4.052591283169834080e-01 3.960260314308008955e-01 3.853345682278315198e-01 3.731345301872170395e-01 3.593737716748887090e-01 3.440004734170643008e-01 3.269660503799677320e-01 3.082287917397785182e-01 2.877582850498838773e-01 2.655406104684689406e-01 2.415841857692025973e-01 2.159259945094295363e-01 1.886377430071201899e-01 1.598312872783399230e-01 1.296624911293328131e-01 9.833258622482012046e-02 6.608618183833159243e-02 3.320537999828095110e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.053918993784720398e-02 6.080568933674615484e-02 9.053766410220359662e-02 1.194938218059974078e-01 1.474609937581973229e-01 1.742590795963606110e-01 1.997432556179913887e-01 2.238037145478660450e-01 2.463634411332584206e-01 2.673746250750864140e-01 2.868142962567082344e-01 3.046796781329996762e-01 3.209836335050872402e-01 3.357504529594133036e-01 3.490121282651916790e-01 3.608051690235732911e-01 3.711679617863302139e-01 3.801386336744786432e-01 3.877533625683273755e-01 3.940450684177415064e-01 3.990424209844773973e-01 4.027691051542773848e-01 4.052432935511702250e-01 4.064772860516305264e-01 4.064772860516304709e-01 4.052432935511701140e-01 4.027691051542774403e-01 3.990424209844771197e-01 3.940450684177412843e-01 3.877533625683272089e-01 3.801386336744784766e-01 3.711679617863300473e-01 3.608051690235732356e-01 3.490121282651917345e-01 3.357504529594133036e-01 3.209836335050874068e-01 3.046796781329998427e-01 2.868142962567084009e-01 2.673746250750866360e-01 2.463634411332586982e-01 2.238037145478662393e-01 1.997432556179916940e-01 1.742590795963609163e-01 1.474609937581975450e-01 1.194938218059975327e-01 9.053766410220363825e-02 6.080568933674612708e-02 3.053918993784719010e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.814569041636168570e-02 5.605972146860219163e-02 8.351855904125070340e-02 1.103141382342558985e-01 1.362597863520916275e-01 1.611943260021338198e-01 1.849842338183096402e-01 2.075239756710121619e-01 2.287348144416126994e-01 2.485624778604954843e-01 2.669740900789685512e-01 2.839547323902354981e-01 2.995039295108717359e-01 3.136322783924855861e-01 3.263583608905634148e-01 3.377060178149394742e-01 3.477020130164675815e-01 3.563740820262732978e-01 3.637493383587785956e-01 3.698529992274116607e-01 3.747073884167173019e-01 3.783311750885929303e-01 3.807388115589989686e-01 3.819401392530263339e-01 3.819401392530263895e-01 3.807388115589990241e-01 3.783311750885928748e-01 3.747073884167170243e-01 3.698529992274114386e-01 3.637493383587785400e-01 3.563740820262731313e-01 3.477020130164676370e-01 3.377060178149396963e-01 3.263583608905637479e-01 3.136322783924858637e-01 2.995039295108719579e-01 2.839547323902357201e-01 2.669740900789687732e-01 2.485624778604956786e-01 2.287348144416128937e-01 2.075239756710123284e-01 1.849842338183099177e-01 1.611943260021340418e-01 1.362597863520917940e-01 1.103141382342560789e-01 8.351855904125075891e-02 5.605972146860221939e-02 2.814569041636169958e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.598385025899735412e-02 5.176894708005021911e-02 7.716271235994115463e-02 1.019843857376839524e-01 1.260696874137794410e-01 1.492742042417734005e-01 1.714753779821014124e-01 1.925731398762602908e-01 2.124893631016847861e-01 2.311663818463141618e-01 2.485648538084348491e-01 2.646612318381021400e-01 2.794450737556786746e-01 2.929163702090940014e-01 3.050830190896371974e-01 3.159585283291537761e-01 3.255599904383276177e-01 3.339063430553682599e-01 3.410169096131022148e-01 3.469102017164092389e-01 3.516029583663872193e-01 3.551093952243778995e-01 3.574406383432066070e-01 3.586043201484495624e-01 3.586043201484495069e-01 3.574406383432065515e-01 3.551093952243778995e-01 3.516029583663872193e-01 3.469102017164091833e-01 3.410169096131021038e-01 3.339063430553681489e-01 3.255599904383277288e-01 3.159585283291541091e-01 3.050830190896375305e-01 2.929163702090943344e-01 2.794450737556787301e-01 2.646612318381023066e-01 2.485648538084350712e-01 2.311663818463143838e-01 2.124893631016850359e-01 1.925731398762604019e-01 1.714753779821015789e-01 1.492742042417734560e-01 1.260696874137795798e-01 1.019843857376840079e-01 7.716271235994118238e-02 5.176894708005024687e-02 2.598385025899738535e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.402076353957752902e-02 4.786950423266018301e-02 7.137895758077972275e-02 9.439100494275924624e-02 1.167603733235687696e-01 1.383574255690788457e-01 1.590699339920624011e-01 1.788038427502426087e-01 1.974831162425519926e-01 2.150488326146416940e-01 2.314577114703546268e-01 2.466802673980595106e-01 2.606987634646466545e-01 2.735051095985746028e-01 2.850988169297374863e-01 2.954850859737109814e-01 3.046730773523206315e-01 3.126743901437695206e-01 3.195017553218525985e-01 3.251679396587358051e-01 3.296848481080443261e-01 3.330628090993246748e-01 3.353100264409998865e-01 3.364321828491156907e-01 3.364321828491157462e-01 3.353100264410000531e-01 3.330628090993249524e-01 3.296848481080447146e-01 3.251679396587359716e-01 3.195017553218526540e-01 3.126743901437695761e-01 3.046730773523208535e-01 2.954850859737113145e-01 2.850988169297377639e-01 2.735051095985747693e-01 2.606987634646468210e-01 2.466802673980595939e-01 2.314577114703547656e-01 2.150488326146417495e-01 1.974831162425521591e-01 1.788038427502427752e-01 1.590699339920625122e-01 1.383574255690789290e-01 1.167603733235688807e-01 9.439100494275928788e-02 7.137895758077977826e-02 4.786950423266023852e-02 2.402076353957756372e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.222969966665256161e-02 4.430934873023330278e-02 6.609260878775825854e-02 8.744030312900444302e-02 1.082233753686576150e-01 1.283251907189107421e-01 1.476430896668266268e-01 1.660891808900958611e-01 1.835904265036390204e-01 2.000881208993459115e-01 2.155368920602825922e-01 2.299033628191347600e-01 2.431646031062739133e-01 2.553064877908200470e-01 2.663220530570270528e-01 2.762099212836323092e-01 2.849728428534745173e-01 2.926163848455364813e-01 2.991477818718028536e-01 3.045749534886371124e-01 3.089056853077302156e-01 3.121469666238769203e-01 3.143044754723526291e-01 3.153822019578978453e-01 3.153822019578978453e-01 3.143044754723528511e-01 3.121469666238770868e-01 3.089056853077306042e-01 3.045749534886371679e-01 2.991477818718029646e-01 2.926163848455367034e-01 2.849728428534749614e-01 2.762099212836326978e-01 2.663220530570272748e-01 2.553064877908202690e-01 2.431646031062739965e-01 2.299033628191347323e-01 2.155368920602825922e-01 2.000881208993459115e-01 1.835904265036391592e-01 1.660891808900960553e-01 1.476430896668267378e-01 1.283251907189108254e-01 1.082233753686577399e-01 8.744030312900449853e-02 6.609260878775832793e-02 4.430934873023336523e-02 2.222969966665260325e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.058868639679943893e-02 4.104558223386219756e-02 6.124182571101560030e-02 8.105422341684261067e-02 1.003676343031465745e-01 1.190768722710798949e-01 1.370880530662374752e-01 1.543193646396753549e-01 1.707012879825622886e-01 1.861763324188202562e-01 2.006983730522950149e-01 2.142316887119229685e-01 2.267497983504939418e-01 2.382341854014049520e-01 2.486729862239184241e-01 2.580597032503166299e-01 2.663919879324088691e-01 2.736705245130986452e-01 2.798980338311851668e-01 2.850784071162788536e-01 2.892159730103626702e-01 2.923148966160996065e-01 2.943787068666361417e-01 2.954099475522246609e-01 2.954099475522246609e-01 2.943787068666363638e-01 2.923148966160998841e-01 2.892159730103632254e-01 2.850784071162794642e-01 2.798980338311854998e-01 2.736705245130990893e-01 2.663919879324094797e-01 2.580597032503170740e-01 2.486729862239188404e-01 2.382341854014053129e-01 2.267497983504941084e-01 2.142316887119230517e-01 2.006983730522950704e-01 1.861763324188202562e-01 1.707012879825622886e-01 1.543193646396754382e-01 1.370880530662375307e-01 1.190768722710799365e-01 1.003676343031466717e-01 8.105422341684270782e-02 6.124182571101566969e-02 4.104558223386224614e-02 2.058868639679947016e-02 0.000000000000000000e+00
